date,time,Cloud Coverage (%),Temperature (Fahrenheit),Wind speed (mph),rain (inches),relative humidity (%),visibility (miles),cherry,bonus
2025-02-17,22:00:00,74,43.52,6.26,0.0,58,9.94,0,0
2025-02-17,23:00:00,88,43.16,2.53,0.0,55,9.94,0,0
2025-02-18,0:00:00,84,42.44,0.63,0.0,59,9.94,0,0
2025-02-18,1:00:00,62,42.08,6.26,0.0,62,9.94,0,0
2025-02-18,2:00:00,68,43.7,0.76,0.0,57,9.94,0,0
2025-02-18,3:00:00,84,43.52,0.16,0.0,59,9.94,0,0
2025-02-18,4:00:00,94,42.8,5.37,0.0,62,9.94,0,0
2025-02-18,5:00:00,67,42.62,5.37,0.0,64,9.94,0,0
2025-02-18,6:00:00,76,42.8,0.6,0.0,63,9.94,0,0
2025-02-18,7:00:00,69,42.44,0.98,0.0,65,9.94,0,0
2025-02-18,8:00:00,73,42.62,0.22,0.0,68,9.94,0,0
2025-02-18,9:00:00,77,45.14,0.2,0.0,70,9.94,0,0
2025-02-18,10:00:00,76,45.86,1.12,0.0,66,9.94,0,0
2025-02-18,11:00:00,100,46.58,3.09,0.0,70,9.94,0,0
2025-02-18,12:00:00,75,46.04,4.65,0.0,75,9.94,0,0
2025-02-18,13:00:00,76,46.94,4.74,0.0,76,9.94,0,0
2025-02-18,14:00:00,89,48.38,2.86,0.03,77,9.94,0,0
2025-02-18,15:00:00,83,48.2,2.48,0.03,80,9.94,0,0
2025-02-18,16:00:00,80,47.66,1.03,0.0,85,9.94,0,0
2025-02-18,17:00:00,73,47.66,0.11,0.0,86,9.94,0,0
2025-02-18,18:00:00,75,47.3,0.87,0.0,86,9.94,0,0
2025-02-18,19:00:00,35,46.4,1.79,0.0,86,9.94,0,0
2025-02-18,20:00:00,46,46.58,3.36,0.0,86,9.94,0,0
2025-02-18,21:00:00,60,45.68,2.98,0.0,86,9.94,0,0
2025-02-18,22:00:00,65,44.24,1.54,0.0,89,9.94,0,0
2025-02-18,23:00:00,58,42.8,1.48,0.0,88,9.94,0,0
2025-02-19,0:00:00,79,42.44,2.57,0.0,83,9.94,0,0
2025-02-19,1:00:00,83,41.54,3.06,0.0,86,9.94,0,0
2025-02-19,2:00:00,93,41.0,2.19,0.0,85,9.94,0,0
2025-02-19,3:00:00,88,40.28,3.15,0.0,84,9.94,0,0
2025-02-19,4:00:00,70,39.92,2.59,0.0,85,9.94,0,0
2025-02-19,5:00:00,87,39.92,2.39,0.0,85,9.94,0,0
2025-02-19,6:00:00,7,40.64,0.81,0.0,82,9.94,0,0
2025-02-19,7:00:00,16,40.28,4.05,0.0,83,9.94,0,0
2025-02-19,8:00:00,14,39.38,1.32,0.0,88,9.94,0,0
2025-02-19,9:00:00,77,41.54,1.99,0.0,85,9.94,0,0
2025-02-19,10:00:00,67,46.04,6.71,0.0,80,9.94,0,0
2025-02-19,11:00:00,77,47.66,3.58,0.0,77,9.94,0,0
2025-02-19,12:00:00,81,48.2,1.3,0.03,77,9.94,0,0
2025-02-19,13:00:00,88,48.92,1.32,0.02,79,9.94,0,0
2025-02-19,14:00:00,94,47.12,2.37,0.07,86,9.94,0,0
2025-02-19,15:00:00,94,46.94,0.89,0.04,88,9.94,0,0
2025-02-19,16:00:00,92,45.86,0.6,0.0,90,9.94,0,0
2025-02-19,17:00:00,84,45.5,0.83,0.0,91,9.94,0,0
2025-02-19,18:00:00,70,44.78,0.83,0.0,94,9.94,0,0
2025-02-19,19:00:00,77,44.6,2.68,0.0,93,9.94,0,0
2025-02-19,20:00:00,91,43.52,2.68,0.0,94,9.94,0,0
2025-02-19,21:00:00,16,41.18,2.68,0.0,94,9.94,0,0
2025-02-19,22:00:00,63,40.64,0.4,0.0,94,9.94,0,0
2025-02-19,23:00:00,49,41.18,1.34,0.02,92,9.94,0,0
2025-02-20,0:00:00,100,41.18,1.19,0.0,92,9.94,0,0
2025-02-20,1:00:00,96,41.18,6.26,0.0,93,9.94,0,0
2025-02-20,2:00:00,89,40.64,0.96,0.01,94,6.21,0,0
2025-02-20,3:00:00,25,40.28,1.21,0.01,94,9.94,0,0
2025-02-20,4:00:00,66,40.64,1.01,0.03,94,6.21,0,0
2025-02-20,5:00:00,71,40.82,4.47,0.04,96,6.21,0,0
2025-02-20,6:00:00,78,41.18,5.37,0.0,95,9.94,0,0
2025-02-20,7:00:00,74,41.0,5.37,0.02,92,6.21,0,0
2025-02-20,8:00:00,86,41.54,5.37,0.04,95,6.21,0,0
2025-02-20,9:00:00,87,43.16,2.3,0.02,94,9.94,0,0
2025-02-20,10:00:00,87,44.96,0.07,0.01,94,9.94,0,0
2025-02-20,11:00:00,100,47.66,2.01,0.01,90,9.94,0,0
2025-02-20,12:00:00,80,50.0,3.47,0.0,89,9.94,0,0
2025-02-20,13:00:00,80,51.62,2.93,0.04,86,9.94,0,0
2025-02-20,14:00:00,65,52.88,3.98,0.05,81,9.94,0,0
2025-02-20,15:00:00,79,53.78,6.24,0.0,79,9.94,0,0
2025-02-20,16:00:00,85,53.42,2.39,0.0,82,9.94,0,0
2025-02-20,17:00:00,96,52.52,2.15,0.0,85,9.94,0,0
2025-02-20,18:00:00,99,51.26,0.07,0.01,86,9.94,0,0
2025-02-20,19:00:00,83,50.0,0.49,0.0,89,9.94,0,0
2025-02-20,20:00:00,77,49.28,0.54,0.0,90,9.94,0,0
2025-02-20,21:00:00,76,48.56,5.37,0.03,90,9.94,0,0
2025-02-20,22:00:00,66,48.02,4.47,0.0,90,9.94,0,0
2025-02-20,23:00:00,70,46.76,1.92,0.01,90,9.94,0,0
2025-02-21,0:00:00,67,46.4,1.95,0.0,91,9.94,0,0
2025-02-21,1:00:00,70,46.04,0.63,0.01,91,9.94,0,0
2025-02-21,2:00:00,70,45.86,0.51,0.03,92,6.21,0,0
2025-02-21,3:00:00,72,45.68,5.37,0.1,93,9.94,0,0
2025-02-21,4:00:00,77,44.96,6.26,0.0,95,9.94,0,0
2025-02-21,5:00:00,75,44.78,0.78,0.01,95,6.21,0,0
2025-02-21,6:00:00,73,44.42,1.3,0.0,95,9.94,0,0
2025-02-21,7:00:00,69,44.24,0.98,0.0,96,9.94,0,0
2025-02-21,8:00:00,67,44.24,0.4,0.18,95,9.94,0,0
2025-02-21,9:00:00,78,44.96,1.54,0.0,94,9.94,0,0
2025-02-21,10:00:00,78,45.86,0.02,0.02,93,6.21,0,0
2025-02-21,11:00:00,100,47.3,1.16,0.0,91,9.94,0,0
2025-02-21,12:00:00,78,48.74,1.92,0.01,89,9.94,0,0
2025-02-21,13:00:00,80,49.28,4.41,0.03,88,6.21,0,0
2025-02-21,14:00:00,83,48.38,3.06,0.1,91,9.94,0,0
2025-02-21,15:00:00,84,48.2,3.74,0.01,93,9.94,0,0
2025-02-21,16:00:00,86,48.2,3.02,0.0,92,6.21,0,0
2025-02-21,17:00:00,83,48.38,2.1,0.01,93,9.94,0,0
2025-02-21,18:00:00,83,48.02,2.06,0.02,94,9.94,0,0
2025-02-21,19:00:00,82,47.84,4.92,0.04,93,6.21,0,0
2025-02-21,20:00:00,78,47.12,2.75,0.05,95,9.94,0,0
2025-02-21,21:00:00,76,46.94,4.12,0.07,95,9.94,0,0
2025-02-21,22:00:00,73,46.4,1.03,0.0,95,9.94,0,0
2025-02-21,23:00:00,75,46.58,2.24,0.0,92,9.94,0,0
2025-02-22,0:00:00,74,46.04,2.57,0.0,92,9.94,0,0
2025-02-22,1:00:00,79,45.5,2.24,0.0,91,9.94,0,0
2025-02-22,2:00:00,73,45.32,3.11,0.01,92,9.94,0,0
2025-02-22,3:00:00,66,44.42,2.37,0.0,94,9.94,0,0
2025-02-22,4:00:00,50,43.52,0.29,0.0,92,9.94,0,0
2025-02-22,5:00:00,42,42.98,7.16,0.0,92,9.94,0,0
2025-02-22,6:00:00,24,42.8,7.16,0.0,91,9.94,0,0
2025-02-22,7:00:00,3,41.9,0.85,0.0,93,9.94,0,0
2025-02-22,8:00:00,4,42.44,7.16,0.0,94,9.94,0,0
2025-02-22,9:00:00,37,44.78,1.01,0.0,91,9.94,0,0
2025-02-22,10:00:00,30,48.56,1.68,0.0,85,9.94,0,0
2025-02-22,11:00:00,29,50.54,4.7,0.0,78,9.94,0,0
2025-02-22,12:00:00,18,52.34,4.85,0.0,75,9.94,0,0
2025-02-22,13:00:00,19,54.14,3.36,0.0,70,9.94,0,0
2025-02-22,14:00:00,32,54.32,2.08,0.0,67,9.94,0,0
2025-02-22,15:00:00,25,54.86,2.53,0.0,64,9.94,0,0
2025-02-22,16:00:00,29,54.86,1.83,0.0,63,9.94,0,0
2025-02-22,17:00:00,7,54.14,0.83,0.0,64,9.94,0,0
2025-02-22,18:00:00,0,51.44,1.32,0.0,75,9.94,0,0
2025-02-22,19:00:00,0,48.38,3.06,0.0,78,9.94,0,0
2025-02-22,20:00:00,0,46.76,3.13,0.0,80,9.94,0,0
2025-02-22,21:00:00,2,44.78,2.89,0.0,85,9.94,0,0
2025-02-22,22:00:00,38,43.34,2.39,0.0,87,9.94,0,0
2025-02-22,23:00:00,0,42.62,2.08,0.0,89,9.94,0,0
2025-02-23,0:00:00,2,41.36,1.54,0.0,89,9.94,0,0
2025-02-23,1:00:00,20,40.28,2.26,0.0,93,9.94,0,0
2025-02-23,2:00:00,34,39.74,3.11,0.0,96,9.94,0,0
2025-02-23,3:00:00,4,38.84,3.11,0.0,95,9.94,0,0
2025-02-23,4:00:00,73,38.12,0.16,0.0,93,9.94,0,0
2025-02-23,5:00:00,18,37.04,0.78,0.0,94,9.94,0,0
2025-02-23,6:00:00,41,35.96,2.57,0.0,94,6.21,0,0
2025-02-23,7:00:00,45,35.6,2.39,0.0,95,6.21,0,0
2025-02-23,8:00:00,83,36.86,1.07,0.0,98,6.21,0,0
2025-02-23,9:00:00,98,39.56,1.16,0.0,94,9.94,0,0
2025-02-23,10:00:00,60,41.72,2.68,0.0,94,6.21,0,0
2025-02-23,11:00:00,84,43.88,1.72,0.0,91,9.94,0,0
2025-02-23,12:00:00,60,46.76,1.23,0.0,87,9.94,0,0
2025-02-23,13:00:00,26,48.74,2.08,0.0,84,9.94,0,0
2025-02-23,14:00:00,3,50.0,0.27,0.0,81,9.94,0,0
2025-02-23,15:00:00,10,50.72,1.21,0.0,81,9.94,0,0
2025-02-23,16:00:00,0,50.72,2.08,0.0,80,9.94,0,0
2025-02-23,17:00:00,42,49.64,3.15,0.0,83,9.94,0,0
2025-02-23,18:00:00,0,47.3,2.21,0.0,86,9.94,0,0
2025-02-23,19:00:00,31,44.06,1.83,0.0,90,9.94,0,0
2025-02-23,20:00:00,0,42.98,3.06,0.0,89,9.94,0,0
2025-02-23,21:00:00,1,42.44,1.9,0.0,88,9.94,0,0
2025-02-23,22:00:00,21,41.36,0.74,0.0,92,9.94,0,0
2025-02-23,23:00:00,58,40.82,1.23,0.0,92,9.94,0,0
2025-02-24,0:00:00,36,39.92,4.47,0.0,94,9.94,0,0
2025-02-24,1:00:00,28,39.92,0.76,0.0,93,9.94,0,0
2025-02-24,2:00:00,70,40.82,0.69,0.0,93,9.94,0,0
2025-02-24,3:00:00,31,40.64,2.68,0.0,94,9.94,0,0
2025-02-24,4:00:00,100,41.54,1.12,0.0,96,9.94,0,0
2025-02-24,5:00:00,100,42.62,1.88,0.0,96,9.94,0,0
2025-02-24,6:00:00,92,42.98,0.22,0.0,96,9.94,0,0
2025-02-24,7:00:00,75,42.08,2.46,0.0,96,9.94,0,0
2025-02-24,8:00:00,80,42.8,1.61,0.0,95,9.94,0,0
2025-02-24,9:00:00,88,43.7,1.68,0.0,94,9.94,0,0
2025-02-24,10:00:00,92,44.78,2.86,0.0,91,9.94,0,0
2025-02-24,11:00:00,100,44.78,4.34,0.0,92,9.94,0,0
2025-02-24,12:00:00,98,45.14,2.75,0.0,92,9.94,0,0
2025-02-24,13:00:00,100,46.04,2.44,0.0,89,9.94,0,0
2025-02-24,14:00:00,94,48.02,1.57,0.0,84,9.94,0,0
2025-02-24,15:00:00,92,48.02,2.77,0.01,84,9.94,0,0
2025-02-24,16:00:00,89,48.2,1.07,0.05,85,9.94,0,0
2025-02-24,17:00:00,96,47.3,1.52,0.0,87,9.94,0,0
2025-02-24,18:00:00,93,46.94,1.52,0.0,89,9.94,0,0
2025-02-24,19:00:00,85,47.3,3.67,0.0,91,9.94,0,0
2025-02-24,20:00:00,93,46.94,6.15,0.0,91,9.94,0,0
2025-02-24,21:00:00,92,46.94,4.32,0.0,92,9.94,0,0
2025-02-24,22:00:00,85,46.76,2.86,0.0,93,9.94,0,0
2025-02-24,23:00:00,84,46.76,6.64,0.0,93,9.94,0,0
2025-02-25,0:00:00,71,46.76,5.37,0.0,92,9.94,0,0
2025-02-25,1:00:00,77,47.12,2.71,0.0,91,9.94,0,0
2025-02-25,2:00:00,84,46.58,8.77,0.0,93,9.94,0,0
2025-02-25,3:00:00,73,46.76,5.21,0.0,92,9.94,0,0
2025-02-25,4:00:00,67,46.76,5.61,0.01,92,9.94,0,0
2025-02-25,5:00:00,75,46.76,7.61,0.0,92,9.94,0,0
2025-02-25,6:00:00,84,46.76,7.96,0.0,92,9.94,0,0
2025-02-25,7:00:00,92,46.76,12.5,0.0,91,6.21,0,0
2025-02-25,8:00:00,90,46.22,9.62,0.0,92,6.21,0,0
2025-02-25,9:00:00,88,46.4,6.33,0.0,91,9.94,0,0
2025-02-25,10:00:00,91,46.76,11.72,0.0,91,6.21,0,0
2025-02-25,11:00:00,93,47.48,9.53,0.0,89,6.21,0,0
2025-02-25,12:00:00,90,48.2,11.59,0.0,89,6.21,0,0
2025-02-25,13:00:00,88,48.56,10.56,0.0,90,6.21,0,0
2025-02-25,14:00:00,85,48.02,10.31,0.0,92,9.94,0,0
2025-02-25,15:00:00,88,48.74,13.89,0.0,89,9.94,0,0
2025-02-25,16:00:00,92,48.92,12.42,0.0,87,9.94,0,0
2025-02-25,17:00:00,88,46.04,2.3,0.0,86,9.94,0,0
2025-02-25,18:00:00,88,43.88,2.89,0.0,83,9.94,0,0
2025-02-25,19:00:00,85,43.7,1.83,0.0,80,9.94,0,0
2025-02-25,20:00:00,85,43.34,6.26,0.0,81,9.94,0,0
2025-02-25,21:00:00,86,41.9,1.97,0.0,77,9.94,0,0
2025-02-25,22:00:00,79,40.46,3.44,0.02,73,9.94,0,0
2025-02-25,23:00:00,77,38.3,4.3,0.04,77,9.94,0,0
2025-02-26,0:00:00,75,38.48,0.85,0.01,81,9.94,0,0
2025-02-26,1:00:00,72,36.68,4.56,0.0,90,9.94,0,0
2025-02-26,2:00:00,69,36.68,1.54,0.0,88,9.94,0,0
2025-02-26,3:00:00,71,36.14,2.1,0.0,88,9.94,0,0
2025-02-26,4:00:00,86,35.6,2.71,0.0,90,9.94,0,0
2025-02-26,5:00:00,73,34.88,0.04,0.0,94,9.94,0,0
2025-02-26,6:00:00,62,34.88,3.31,0.0,94,9.94,0,0
2025-02-26,7:00:00,67,34.16,1.32,0.0,93,9.94,0,0
2025-02-26,8:00:00,32,34.88,2.71,0.0,93,9.94,0,0
2025-02-26,9:00:00,82,36.32,4.07,0.0,90,9.94,0,0
2025-02-26,10:00:00,78,38.3,0.69,0.0,84,9.94,0,0
2025-02-26,11:00:00,82,40.1,2.04,0.0,79,9.94,0,0
2025-02-26,12:00:00,89,41.54,2.48,0.07,75,9.94,0,0
2025-02-26,13:00:00,63,42.62,3.18,0.0,72,9.94,0,0
2025-02-26,14:00:00,70,42.98,4.07,0.0,69,9.94,0,0
2025-02-26,15:00:00,67,43.52,3.53,0.0,65,9.94,0,0
2025-02-26,16:00:00,86,41.36,9.04,0.04,74,9.94,0,0
2025-02-26,17:00:00,66,36.32,6.6,0.0,89,6.21,0,0
2025-02-26,18:00:00,59,36.32,5.41,0.0,90,9.94,0,0
2025-02-26,19:00:00,84,34.88,7.16,0.0,95,9.94,0,0
2025-02-26,20:00:00,89,35.06,2.59,0.0,93,9.94,0,0
2025-02-26,21:00:00,94,34.16,4.92,0.0,97,9.94,0,0
2025-02-26,22:00:00,66,34.34,1.57,0.0,96,9.94,0,0
2025-02-26,23:00:00,89,33.8,3.44,0.0,95,9.94,0,0
2025-02-27,0:00:00,42,33.8,1.45,0.0,93,9.94,0,0
2025-02-27,1:00:00,73,32.54,4.47,0.0,93,9.94,0,0
2025-02-27,2:00:00,74,33.44,3.2,0.0,94,9.94,0,0
2025-02-27,3:00:00,65,32.9,2.21,0.0,92,9.94,0,0
2025-02-27,4:00:00,57,31.46,2.17,0.0,94,9.94,0,0
2025-02-27,5:00:00,72,31.1,1.59,0.0,96,9.94,0,0
2025-02-27,6:00:00,78,30.92,2.33,0.0,94,9.94,0,0
2025-02-27,7:00:00,96,30.74,1.57,0.0,94,9.94,0,0
2025-02-27,8:00:00,93,31.82,1.01,0.0,92,9.94,0,0
2025-02-27,9:00:00,52,33.8,2.46,0.0,87,9.94,0,0
2025-02-27,10:00:00,85,35.78,3.42,0.0,82,9.94,0,0
2025-02-27,11:00:00,78,37.58,4.34,0.0,76,9.94,0,0
2025-02-27,12:00:00,43,39.56,4.36,0.02,74,9.94,0,0
2025-02-27,13:00:00,86,40.28,5.08,0.05,73,9.94,0,0
2025-02-27,14:00:00,92,40.1,4.0,0.05,82,9.94,0,0
2025-02-27,15:00:00,84,39.92,4.88,0.02,84,9.94,0,0
2025-02-27,16:00:00,85,39.74,4.36,0.0,86,9.94,0,0
2025-02-27,17:00:00,80,40.1,2.64,0.0,88,9.94,0,0
2025-02-27,18:00:00,73,39.56,2.73,0.01,90,6.21,0,0
2025-02-27,19:00:00,76,39.92,3.4,0.0,91,9.94,0,0
2025-02-27,20:00:00,80,40.28,1.88,0.0,90,9.94,0,0
2025-02-27,21:00:00,81,40.82,1.77,0.0,89,9.94,0,0
2025-02-27,22:00:00,83,41.9,6.24,0.0,88,9.94,0,0
2025-02-27,23:00:00,83,43.34,6.2,0.0,87,9.94,0,0
2025-02-28,0:00:00,85,43.7,9.08,0.0,87,9.94,0,0
2025-02-28,1:00:00,79,44.42,4.79,0.0,87,9.94,0,0
2025-02-28,2:00:00,74,44.42,5.93,0.0,87,9.94,0,0
2025-02-28,3:00:00,77,44.06,8.1,0.01,90,6.21,0,0
2025-02-28,4:00:00,80,44.24,7.23,0.01,91,6.21,0,0
2025-02-28,5:00:00,81,44.24,6.46,0.08,92,9.94,0,0
2025-02-28,6:00:00,83,44.24,10.38,0.04,94,9.94,0,0
2025-02-28,7:00:00,86,44.96,10.67,0.08,94,9.94,0,0
2025-02-28,8:00:00,85,45.14,7.14,0.08,96,9.94,0,0
2025-02-28,9:00:00,90,45.68,5.41,0.18,92,9.94,0,0
2025-02-28,10:00:00,88,46.22,7.65,0.08,93,9.94,0,0
2025-02-28,11:00:00,84,47.12,4.72,0.08,91,9.94,0,0
2025-02-28,12:00:00,84,47.66,2.8,0.02,90,9.94,0,0
2025-02-28,13:00:00,84,48.38,6.38,0.1,90,9.94,0,0
2025-02-28,14:00:00,78,49.28,11.05,0.16,91,9.94,0,0
2025-02-28,15:00:00,94,49.82,13.58,0.14,90,9.94,0,0
2025-02-28,16:00:00,89,49.1,12.68,0.18,91,9.94,0,0
2025-02-28,17:00:00,89,48.2,9.06,0.07,94,9.94,0,0
2025-02-28,18:00:00,87,47.84,11.39,0.12,93,9.94,0,0
2025-02-28,19:00:00,89,47.48,8.55,0.05,94,9.94,0,0
2025-02-28,20:00:00,91,47.12,10.83,0.11,94,9.94,0,0
2025-02-28,21:00:00,85,46.58,4.34,0.02,95,9.94,0,0
2025-02-28,22:00:00,89,47.12,7.18,0.02,95,9.94,0,0
2025-02-28,23:00:00,91,45.86,5.44,0.1,95,9.94,0,0
2025-03-01,0:00:00,88,37.22,5.68,0.01,92,9.94,0,0
2025-03-01,1:00:00,89,36.86,9.71,0.05,93,9.94,0,0
2025-03-01,2:00:00,92,36.68,5.97,0.06,93,6.21,0,0
2025-03-01,3:00:00,88,36.5,8.05,0.0,95,9.94,0,0
2025-03-01,4:00:00,85,36.86,9.42,0.0,92,9.94,0,0
2025-03-01,5:00:00,86,35.6,9.22,0.02,95,6.21,0,0
2025-03-01,6:00:00,93,35.6,6.31,0.04,94,9.94,0,0
2025-03-01,7:00:00,78,36.32,3.22,0.04,93,9.94,0,0
2025-03-01,8:00:00,93,36.32,3.62,0.0,91,9.94,0,0
2025-03-01,9:00:00,82,38.66,3.22,0.0,85,9.94,0,0
2025-03-01,10:00:00,61,40.28,5.17,0.0,81,9.94,0,0
2025-03-01,11:00:00,77,41.54,4.76,0.01,78,9.94,0,0
2025-03-01,12:00:00,82,41.36,6.51,0.09,81,6.21,0,0
2025-03-01,13:00:00,82,39.92,2.98,0.06,88,9.94,0,0
2025-03-01,14:00:00,90,37.22,4.79,0.06,95,9.94,0,0
2025-03-01,15:00:00,88,38.12,6.08,0.0,93,9.94,0,0
2025-03-01,16:00:00,50,40.1,4.61,0.0,88,9.94,0,0
2025-03-01,17:00:00,83,40.46,5.46,0.0,89,9.94,0,0
2025-03-01,18:00:00,1,38.48,3.56,0.0,92,9.94,0,0
2025-03-01,19:00:00,30,36.86,2.08,0.0,94,9.94,0,0
2025-03-01,20:00:00,65,35.6,1.81,0.0,94,9.94,0,0
2025-03-01,21:00:00,83,35.24,0.96,0.0,93,9.94,0,0
2025-03-01,22:00:00,90,35.24,0.58,0.0,91,9.94,0,0
2025-03-01,23:00:00,90,34.7,1.32,0.0,91,9.94,0,0
2025-03-02,0:00:00,89,35.6,0.65,0.02,90,9.94,0,0
2025-03-02,1:00:00,91,36.14,0.78,0.01,90,9.94,0,0
2025-03-02,2:00:00,91,37.04,5.48,0.02,88,9.94,0,0
2025-03-02,3:00:00,81,37.58,2.62,0.01,88,9.94,0,0
2025-03-02,4:00:00,82,37.58,2.84,0.0,89,9.94,0,0
2025-03-02,5:00:00,84,37.4,3.47,0.0,90,9.94,0,0
2025-03-02,6:00:00,58,37.4,3.83,0.01,89,9.94,0,0
2025-03-02,7:00:00,92,37.22,6.98,0.09,90,6.21,0,0
2025-03-02,8:00:00,83,36.5,6.62,0.0,92,9.94,0,0
2025-03-02,9:00:00,80,38.12,6.78,0.0,89,9.94,0,0
2025-03-02,10:00:00,88,38.66,8.1,0.0,84,9.94,0,0
2025-03-02,11:00:00,97,39.92,10.13,0.0,79,9.94,0,0
2025-03-02,12:00:00,61,42.26,8.59,0.0,74,9.94,0,0
2025-03-02,13:00:00,74,42.26,6.64,0.0,72,9.94,0,0
2025-03-02,14:00:00,76,41.72,6.02,0.02,75,9.94,0,0
2025-03-02,15:00:00,71,39.92,7.16,0.03,78,6.21,0,0
2025-03-02,16:00:00,86,39.38,6.98,0.0,87,9.94,0,0
2025-03-02,17:00:00,80,39.56,3.53,0.01,87,9.94,0,0
2025-03-02,18:00:00,81,38.84,7.4,0.03,87,9.94,0,0
2025-03-02,19:00:00,77,37.22,2.06,0.02,91,9.94,0,0
2025-03-02,20:00:00,78,37.22,5.7,0.03,92,6.21,0,0
2025-03-02,21:00:00,81,36.68,6.4,0.02,93,9.94,0,0
2025-03-02,22:00:00,76,36.86,3.29,0.0,95,9.94,0,0
2025-03-02,23:00:00,51,35.6,2.51,0.0,95,9.94,0,0
2025-03-03,0:00:00,1,34.88,1.79,0.0,96,9.94,0,0
2025-03-03,1:00:00,56,35.06,1.92,0.0,93,9.94,0,0
2025-03-03,2:00:00,80,35.42,3.24,0.0,92,9.94,0,0
2025-03-03,3:00:00,69,35.96,2.51,0.0,89,9.94,0,0
2025-03-03,4:00:00,72,35.78,3.49,0.0,90,9.94,0,0
2025-03-03,5:00:00,69,35.6,1.25,0.0,91,9.94,0,0
2025-03-03,6:00:00,76,35.42,3.11,0.03,88,9.94,0,0
2025-03-03,7:00:00,78,35.78,6.82,0.02,88,9.94,0,0
2025-03-03,8:00:00,84,35.42,5.44,0.01,93,9.94,0,0
2025-03-03,9:00:00,87,36.86,2.33,0.03,89,9.94,0,0
2025-03-03,10:00:00,88,36.5,4.41,0.01,92,9.94,0,0
2025-03-03,11:00:00,84,37.04,4.63,0.0,93,9.94,0,0
2025-03-03,12:00:00,82,38.3,6.15,0.0,90,9.94,0,0
2025-03-03,13:00:00,80,39.74,8.14,0.0,87,9.94,0,0
2025-03-03,14:00:00,80,40.64,3.6,0.0,82,9.94,0,0
2025-03-03,15:00:00,81,41.36,7.49,0.0,82,9.94,0,0
2025-03-03,16:00:00,72,41.9,6.26,0.0,78,9.94,0,0
2025-03-03,17:00:00,80,41.36,5.93,0.0,79,9.94,0,0
2025-03-03,18:00:00,74,39.74,6.87,0.0,85,9.94,0,0
2025-03-03,19:00:00,76,38.48,5.79,0.01,87,9.94,0,0
2025-03-03,20:00:00,71,38.3,5.84,0.0,90,9.94,0,0
2025-03-03,21:00:00,77,36.86,9.73,0.0,94,6.21,0,0
2025-03-03,22:00:00,76,37.22,8.17,0.0,93,9.94,0,0
2025-03-03,23:00:00,79,37.4,8.25,0.0,90,9.94,0,0
2025-03-04,0:00:00,79,37.04,9.55,0.01,91,9.94,0,0
2025-03-04,1:00:00,76,36.68,4.09,0.04,92,9.94,0,0
2025-03-04,2:00:00,78,36.14,5.44,0.0,93,9.94,0,0
2025-03-04,3:00:00,74,35.78,3.53,0.0,94,9.94,0,0
2025-03-04,4:00:00,77,35.96,1.54,0.0,94,9.94,0,0
2025-03-04,5:00:00,76,36.14,0.51,0.01,94,9.94,0,0
2025-03-04,6:00:00,80,36.14,1.68,0.0,93,9.94,0,0
2025-03-04,7:00:00,76,36.32,2.98,0.0,93,9.94,0,0
2025-03-04,8:00:00,70,36.68,3.74,0.0,90,9.94,0,0
2025-03-04,9:00:00,8,37.58,5.23,0.0,86,9.94,0,0
2025-03-04,10:00:00,54,39.2,3.85,0.0,82,9.94,0,0
2025-03-04,11:00:00,46,40.46,1.3,0.0,79,9.94,0,0
2025-03-04,12:00:00,57,42.62,4.47,0.0,75,9.94,0,0
2025-03-04,13:00:00,73,44.06,2.17,0.0,67,9.94,0,0
2025-03-04,14:00:00,61,43.52,1.66,0.0,67,9.94,0,0
2025-03-04,15:00:00,83,43.7,2.77,0.0,65,9.94,0,0
2025-03-04,16:00:00,68,40.28,2.73,0.0,81,9.94,0,0
2025-03-04,17:00:00,75,41.0,2.95,0.0,79,9.94,0,0
2025-03-04,18:00:00,63,39.2,2.24,0.0,84,9.94,0,0
2025-03-04,19:00:00,73,36.5,2.51,0.0,90,9.94,0,0
2025-03-04,20:00:00,86,35.78,2.28,0.03,92,6.21,0,0
2025-03-04,21:00:00,91,35.42,0.65,0.04,93,6.21,0,0
2025-03-04,22:00:00,51,35.06,2.21,0.01,94,9.94,0,0
2025-03-04,23:00:00,76,34.52,1.03,0.02,97,6.21,0,0
2025-03-05,0:00:00,100,33.8,1.3,0.0,96,6.21,0,0
2025-03-05,1:00:00,75,33.26,0.58,0.0,99,6.21,0,0
2025-03-05,2:00:00,57,33.08,1.57,0.0,95,6.21,0,0
2025-03-05,3:00:00,81,32.72,0.49,0.0,96,9.94,0,0
2025-03-05,4:00:00,39,32.36,0.09,0.0,97,9.94,0,0
2025-03-05,5:00:00,2,32.36,1.88,0.0,94,9.94,0,0
2025-03-05,6:00:00,2,32.18,1.28,0.0,95,9.94,0,0
2025-03-05,7:00:00,13,31.1,0.58,0.0,91,9.94,0,0
2025-03-05,8:00:00,30,32.36,0.25,0.0,90,9.94,0,0
2025-03-05,9:00:00,7,33.62,1.99,0.0,89,9.94,0,0
2025-03-05,10:00:00,0,35.96,2.39,0.0,80,9.94,0,0
2025-03-05,11:00:00,0,39.2,3.11,0.0,73,9.94,0,0
2025-03-05,12:00:00,9,41.9,3.85,0.0,69,9.94,0,0
2025-03-05,13:00:00,17,42.62,3.29,0.0,61,9.94,0,0
